Rk,Player,Age,Tm,Pos,GP,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,E+/-,SAtt.,Thru%
750,Anton Slepyshev\slepyan01,22,EDM,LW,41,375,442,45.9,-3.1,266,332,44.5,-6.7,6.2,97,103.2,50.4,49.6,11:07,11:01,19,14,-2.7,110,50
751,Ben Smith\smithbe01,28,TOT,RW,40,282,397,41.5,-11.6,211,289,42.2,-10.4,6.1,92.3,98.4,24.6,75.4,11:28,9:17,9,5,-1.7,56,53.6
752,Brendan Smith\smithbr05,27,TOT,D,51,727,735,49.7,2.3,557,561,49.8,2.3,8,92.6,100.6,48.4,51.6,19:15,16:21,11,37,-0.7,143,43.4
753,C.J. Smith\smithcj01,22,BUF,LW,2,22,32,40.7,-9.6,18,25,41.9,-8.6,18.2,83.3,101.5,45.5,54.5,11:32,11:14,2,2,-0.3,4,50
754,Craig Smith\smithcr01,27,NSH,RW,78,1057,887,54.4,4.4,752,689,52.2,2.1,7.7,93.6,101.2,60.5,39.5,13:49,12:38,34,35,1,316,48.7
755,Gemel Smith\smithge02,22,DAL,C,17,198,211,48.4,0.4,151,143,51.4,2.8,6.4,92.2,98.5,36.1,63.9,13:35,12:16,4,6,-1.3,32,59.4
756,Reilly Smith\smithre01,25,FLA,RW,80,1093,1011,51.9,2,798,783,50.5,0.6,7.2,91.2,98.3,48.5,51.5,18:21,14:14,49,39,-4.5,286,55.6
757,Trevor Smith\smithtr01,31,NSH,C,1,0,11,0,-47.8,0,6,0,-44.8,,100,,57.1,42.9,7:20,7:20,0,0,-0.7,0,
758,Zack Smith\smithza01,28,OTT,C,74,952,948,50.1,2.9,679,679,50,2.2,7,92.6,99.6,49,51,16:23,12:59,31,35,4,245,55.9
759,Devante Smith-Pelly\smithde06,24,NJD,RW,53,400,597,40.1,-8.6,315,448,41.3,-7.2,4,91.5,95.4,41.7,58.3,13:34,11:05,17,14,-7.4,109,67.9
760,Vladimir Sobotka\sobotvl01,29,STL,LW,1,13,10,56.5,22.2,10,9,52.6,18,12.5,83.3,95.8,83.3,16.7,16:41,10:31,1,0,-0.2,4,50
761,Carl Soderberg\soderca01,31,COL,C,80,774,892,46.5,-3.2,569,663,46.2,-2.4,5.9,90.2,96.1,47,53,13:27,11:39,30,19,-11.1,210,60
762,Marcus Sorensen\sorenma01,24,SJS,RW,19,184,176,51.1,0.1,137,122,52.9,1.2,5.3,93.2,98.4,50.9,49.1,10:49,10:05,9,11,1.6,42,61.9
763,Nick Sorensen\sorenni01,22,ANA,RW,5,43,50,46.2,-4.8,34,36,48.6,-0.5,3.6,92.9,96.4,52.4,47.6,10:53,9:51,0,0,-0.6,9,77.8
764,Nikita Soshnikov\soshnni01,23,TOR,RW,56,433,481,47.4,-2.5,326,341,48.9,-0.5,7.1,93.7,100.8,34.3,65.7,10:42,0.375,20,15,-0.3,133,52.6
765,Blake Speers\speerbl01,20,NJD,C,3,15,25,37.5,-8.5,15,16,48.4,2.3,0,100,100,58.3,41.7,9:29,8:18,1,0,0.3,3,100
766,Jason Spezza\spezzja01,33,DAL,C,68,917,885,50.9,-0.1,657,648,50.3,-1.4,9.6,87.4,96.9,52.4,47.6,16:10,13:13,32,49,-2.9,285,52.3
767,Ryan Spooner\spoonry01,25,BOS,C,78,885,739,54.5,-0.5,657,526,55.5,0.3,7.1,90.5,97.6,62.3,37.7,14:04,11:07,36,50,2.6,224,65.2
768,Ryan Sproul\sproury01,24,DET,D,27,274,330,45.4,-2.6,214,253,45.8,-3.3,6.4,90.6,96.9,60.4,39.6,15:09,12:57,5,7,-5.6,81,56.8
769,Jared Spurgeon\spurgja01,27,MIN,D,76,1417,1351,51.2,2.8,1086,1006,51.9,3.1,10.3,93,103.2,50,50,24:02:00,19:28,23,22,14.7,272,52.9
770,Eric Staal\staaler01,32,MIN,C,82,1229,1130,52.1,3.8,922,844,52.2,3.2,9.7,91.4,101.2,50,50,18:36,14:46,51,24,14.4,360,58.3
771,Jordan Staal\staaljo01,28,CAR,C,75,1172,916,56.1,6.8,887,702,55.8,7.6,7.6,90.4,98,49.2,50.8,18:40,14:45,55,42,10.3,273,60.1
772,Marc Staal\staalma01,30,NYR,D,72,1056,1208,46.6,-2.1,803,892,47.4,-2.5,9.2,92.6,101.8,43,57,19:11,17:07,22,47,-4.4,146,47.9
773,Drew Stafford\staffdr01,31,TOT,RW,58,588,631,48.2,-4,438,483,47.6,-4.5,9,93.9,103,52.3,47.7,13:33,11:55,13,28,-1.7,155,70.3
774,Matt Stajan\stajama01,33,CGY,C,81,688,723,48.8,-2.3,503,516,49.4,-1,8.3,92.1,100.4,34.8,65.2,12:41,10:45,30,22,-3,108,54.6
775,Viktor Stalberg\stalbvi01,31,TOT,LW,75,699,696,50.1,-1.2,508,529,49,-1.9,5.4,91.9,97.2,53.5,46.5,12:12,10:26,37,27,-0.6,181,55.8
776,Steven Stamkos\stamkst01,26,TBL,C,17,253,193,56.7,9.1,184,154,54.4,6.6,12.5,89.2,101.7,59.6,40.4,17:52,13:50,15,6,2.3,100,58
777,Paul Stastny\stastpa01,31,STL,C,66,875,860,50.4,0.1,647,622,51,0.8,10.2,90.7,100.9,46.2,53.8,19:08,14:55,24,9,0.6,172,65.1
778,Troy Stecher\stechtr01,22,VAN,D,71,1110,1135,49.4,2.4,820,902,47.6,1.7,8.1,91,99.1,51.2,48.8,19:59,17:12,26,33,-10,307,40.7
779,Alex Steen\steenal01,32,STL,LW,76,908,996,47.7,-3.1,679,710,48.9,-1.7,10.7,90.3,101,50.2,49.8,19:18,14:32,27,18,-0.5,228,51.3
780,Lee Stempniak\stemple01,33,CAR,RW,82,1074,1047,50.6,-0.8,738,807,47.8,-3.6,10.3,91.5,101.8,60.2,39.8,15:51,13:47,57,49,0.5,249,52.6
781,Derek Stepan\stepade01,26,NYR,C,81,1137,1104,50.7,3.7,853,784,52.1,4.1,9,93,102,52.5,47.5,18:37,14:38,51,56,9.1,334,62.6
782,Chandler Stephenson\stephch02,22,WSH,C,4,32,22,59.3,10.6,25,20,55.6,5.6,0,100,100,34.8,65.2,8:53,8:37,1,0,0.1,4,75
783,Chris Stewart\stewach02,29,MIN,RW,79,572,841,40.5,-10.7,424,631,40.2,-11.8,8.4,95.2,103.6,60.4,39.6,10:23,10:07,15,15,-10.9,133,61.7
784,Karl Stollery\stollka01,29,NJD,D,11,125,139,47.3,1.8,101,100,50.2,3.9,7,85.9,93,60.8,39.2,16:55,14:20,3,6,1.7,23,47.8
785,Mark Stone\stonema01,24,OTT,RW,71,1138,953,54.4,8.4,835,686,54.9,8.6,9.4,91.2,100.6,53.6,46.4,18:34,15:23,96,47,5.7,229,58.5
786,Michael Stone\stonemi01,26,TOT,D,64,865,1125,43.5,-5.3,630,829,43.2,-4.4,8.2,93.9,102.1,42.5,57.5,19:49,16:41,5,26,-14.9,186,43.5
787,Clayton Stoner\stonecl01,31,ANA,D,14,189,180,51.2,4.4,141,126,52.8,7,4.7,94.5,99.2,47.4,52.6,17:33,15:17,2,3,1,29,55.2
788,Brian Strait\straibr01,29,WPG,D,5,67,90,42.7,-0.1,48,60,44.4,3,11.1,89.2,100.3,45.9,54.1,15:56,15:26,0,0,-0.4,10,30
789,Anton Stralman\stralan01,30,TBL,D,73,1238,1208,50.6,-1.7,943,935,50.2,-1.1,8.8,91.4,100.2,50.9,49.1,22:54,18:37,26,27,1.7,257,50.6
790,Ben Street\streebe01,29,DET,C,6,54,47,53.5,6.2,42,37,53.2,4.7,3.2,100,103.2,38.5,61.5,8:15,8:15,0,2,1,11,72.7
791,Mark Streit\streima01,39,TOT,D,68,1116,1019,52.3,2.3,818,731,52.8,2.8,5.8,91.4,97.2,60.6,39.4,18:43,15:54,16,39,4.5,224,50.9
792,Dylan Strome\stromdy01,19,ARI,C,7,82,99,45.3,-1.1,65,82,44.2,-1.3,4.2,90.3,94.5,76.2,23.8,13:41,11:33,3,0,-2.1,16,37.5
793,Ryan Strome\stromry01,23,NYI,RW,69,709,834,45.9,-2.1,512,615,45.4,-3,7.8,92.1,99.9,44.7,55.3,14:36,11:58,33,32,-5.1,203,56.2
794,Mark Stuart\stuarma01,32,WPG,D,42,362,452,44.5,-4.3,266,319,45.5,-3.5,6.8,94.5,101.3,48.4,51.6,12:27,10:11,3,23,-2,52,46.2
795,P.K. Subban\subbapk01,27,NSH,D,66,1304,1091,54.4,3.6,991,840,54.1,4.1,7.4,90.2,97.7,47.2,52.8,24:24:00,19:36,30,58,9.2,295,48.5
796,Oskar Sundqvist\sundqos01,22,PIT,C,10,71,89,44.4,-6.7,49,62,44.1,-5.4,5.9,85.7,91.6,48.8,51.2,9:10,8:40,1,2,-1.4,10,90
797,Andrej Sustr\sustran01,26,TBL,D,80,1091,1136,49,-3.1,834,861,49.2,-1.9,6.7,92.2,98.9,36.1,63.9,17:35,15:28,18,49,-4.6,164,56.7
798,Ryan Suter\suterry01,32,MIN,D,82,1674,1661,50.2,1.3,1275,1243,50.6,1.2,10.4,92.3,102.7,49.8,50.2,26:56:00,21:42,41,38,14,332,49.4
799,Brandon Sutter\suttebr03,27,VAN,C,81,938,1094,46.2,-2.8,682,851,44.5,-3.5,7.1,91.2,98.3,43.8,56.2,18:48,14:20,32,21,-12.8,271,58.7
800,Evgeny Svechnikov\svechev01,20,DET,RW,2,26,20,56.5,14.1,18,12,60,19.2,0,100,100,71.4,28.6,13:09,13:08,0,1,0.5,6,66.7
801,Brandon Tanev\tanevbr01,25,WPG,LW,51,309,411,42.9,-7.1,219,293,42.8,-7.1,5,93,98,42.9,57.1,10:41,8:55,19,9,-3.7,82,65.9
802,Chris Tanev\tanevch01,27,VAN,D,53,693,772,47.3,-0.7,492,583,45.8,-1.1,9.2,92.5,101.7,44.7,55.3,20:21,0.708333333,15,25,-6.3,92,42.4
803,Vladimir Tarasenko\tarasvl01,25,STL,RW,82,1233,1137,52,3.2,915,823,52.6,3.6,9.5,90,99.5,66.9,33.1,18:28,15:18,29,31,5.5,525,54.5
804,Tomas Tatar\tatarto01,26,DET,LW,82,1079,998,51.9,4.7,811,778,51,3.4,9.9,88.8,98.7,54,46,17:17,14:53,34,38,4.5,321,51.7
805,John Tavares\tavarjo01,26,NYI,C,77,1332,1187,52.9,7.7,965,877,52.4,6.6,10,90.1,100.1,63.3,36.7,20:24,16:19,63,81,11,470,55.1
806,Matt Tennyson\tennyma01,26,CAR,D,45,502,570,46.8,-6.1,363,432,45.7,-6.6,7.6,88.9,96.5,64.3,35.7,13:17,12:51,11,11,-7.7,82,43.9
807,Teuvo Teravainen\teravte01,22,CAR,LW,81,1095,899,54.9,5,822,700,54,5,7.5,90.7,98.1,58.4,41.6,16:14,13:53,51,67,6.4,298,56.7
808,Chris Terry\terrych01,27,MTL,LW,14,114,96,54.3,-0.8,95,72,56.9,1.1,6.9,88.5,95.4,49.1,50.9,9:53,9:26,5,8,0.4,24,62.5
809,Shea Theodore\theodsh01,21,ANA,D,34,463,459,50.2,0.1,360,358,50.1,-0.2,7.3,89.5,96.8,52.4,47.6,17:19,14:13,4,30,-1.4,126,47.6
810,Nate Thompson\thompna01,32,ANA,C,30,175,261,40.1,-11.7,130,204,38.9,-13.6,6.5,97.7,104.2,46.1,53.9,10:23,8:41,6,5,-1.1,34,55.9
811,Paul Thompson\thomppa02,28,FLA,RW,21,124,188,39.7,-12.5,98,136,41.9,-9.9,6.3,92.7,98.9,52.5,47.5,7:54,7:53,4,2,-4,30,63.3
812,Ben Thomson\thomsbe01,24,NJD,LW,3,29,23,55.8,1.1,24,19,55.8,1.7,0,77.8,77.8,50,50,10:53,10:53,0,1,-0.1,8,87.5
813,Chris Thorburn\thorbch01,33,WPG,RW,64,297,373,44.3,-4.9,201,251,44.5,-5.1,5,91.4,96.4,46.2,53.8,6:59,6:16,4,4,-2.1,63,57.1
814,Joe Thornton\thornjo01,37,SJS,C,79,1225,1047,53.9,3.7,882,740,54.4,3.2,9.4,90.9,100.3,54.1,45.9,18:05,14:47,63,74,10.3,146,56.2
815,Shawn Thornton\thornsh01,39,FLA,LW,50,254,385,39.7,-11.8,203,279,42.1,-8.5,4,93.8,97.8,42.7,57.3,7:41,7:32,8,8,-7.3,81,51.9
816,Chris Tierney\tiernch01,22,SJS,C,80,895,916,49.4,-2.3,638,649,49.6,-3.4,8.1,91.6,99.6,45.1,54.9,14:38,12:28,41,59,2.9,148,60.1
817,Matthew Tkachuk\tkachma01,19,CGY,LW,76,1025,808,55.9,7.4,751,599,55.6,7.6,9.2,91.5,100.7,35.7,64.3,14:40,12:33,40,27,5.6,232,61.2
818,Jonathan Toews\toewsjo01,28,CHI,C,72,1191,1084,52.4,2.4,844,823,50.6,0.1,9.7,92.5,102.1,55.4,44.6,20:09,16:09,37,37,-5.8,310,63.9
819,Tyler Toffoli\toffoty01,24,LAK,C,63,904,685,56.9,3.1,669,515,56.5,3.1,7.9,90.7,98.6,59.3,40.7,16:35,13:16,19,31,8.2,322,51.2
820,Sergey Tolchinsky\tolchse01,21,CAR,LW,2,29,28,50.9,4,25,24,51,5.6,5.6,94.1,99.7,40,60,11:29,11:25,0,0,-0.1,3,66.7
821,Jordin Tootoo\tootojo01,33,CHI,RW,50,307,319,49,0.1,213,222,49,0.4,3.2,93.2,96.4,47.6,52.4,6:45,6:41,9,9,2.1,81,53.1
822,Vincent Trocheck\trochvi01,23,FLA,C,82,1350,1144,54.1,5.4,1013,894,53.1,4.5,8.1,90.1,98.2,50.8,49.2,20:49,16:11,63,69,-1,423,54.4
823,Corey Tropp\troppco01,27,ANA,RW,1,10,4,71.4,12.4,7,4,63.6,4.3,0,50,50,83.3,16.7,9:28,9:28,0,0,0,0,
824,Jacob Trouba\troubja01,22,WPG,D,60,1105,1119,49.7,0,849,837,50.4,0.5,9.4,91.5,100.8,47.8,52.2,24:57:00,20:12,36,62,0,323,47.7
825,Nikita Tryamkin\tryamni01,22,VAN,D,66,853,920,48.1,-0.7,638,695,47.9,0.8,6.7,92.5,99.1,52,48,16:44,15:13,12,33,-6.5,162,40.1
826,Alex Tuch\tuchal01,20,MIN,RW,6,66,64,50.8,4.4,49,45,52.1,4.4,2.9,88.9,91.7,54.3,45.7,10:42,10:42,2,0,0.5,15,53.3
827,Kyle Turris\turriky01,27,OTT,C,78,1185,1261,48.4,0,853,930,47.8,-1.6,7.9,92.4,100.3,52.3,47.7,19:30,15:51,25,57,-7.1,350,52.9
828,T.J. Tynan\tynant.01,24,CBJ,RW,3,22,21,51.2,0.5,14,20,41.2,-8,0,92.9,92.9,37.5,62.5,7:29,7:29,0,0,-0.2,7,42.9
829,Fedor Tyutin\tyutife01,33,COL,D,69,876,997,46.8,-2.8,629,754,45.5,-3.1,7.3,89.5,96.8,41.4,58.6,18:56,16:13,15,19,-7,100,46
830,Scottie Upshall\upshasc01,33,STL,RW,73,496,616,44.6,-6.1,377,452,45.5,-5.7,7.8,92,99.8,23.3,76.7,10:59,9:09,16,18,-3,142,59.9
831,James van Riemsdyk\vanrija01,27,TOR,LW,82,1174,1070,52.3,2.4,871,860,50.3,0.6,9.3,90.6,99.9,57.1,42.9,15:49,13:24,37,23,2.4,391,60.9
832,Trevor van Riemsdyk\vanritr01,25,CHI,D,58,914,889,50.7,0.4,667,633,51.3,1,10.6,92.6,103.2,50.8,49.2,18:25,0.708333333,22,35,7.2,161,45.3
833,Chris VandeVelde\vandech01,29,PHI,C,81,584,678,46.3,-5.7,410,464,46.9,-5.4,5.9,93.2,99.1,45.6,54.4,11:34,9:01,14,12,-3.2,121,57
834,Thomas Vanek\vanekth01,33,TOT,LW,68,732,768,48.8,-0.5,582,625,48.2,-1.4,9.9,91,101,71.1,28.9,14:24,11:43,21,34,-3.5,216,61.6
835,Phil Varone\varonph01,26,OTT,C,7,38,57,40,-9.7,28,44,38.9,-12.2,0,91.7,91.7,59.3,40.7,7:57,6:44,3,4,-0.9,5,20
836,Sami Vatanen\vatansa01,25,ANA,D,71,1100,1151,48.9,-0.6,828,854,49.2,-0.7,8,93.1,101.1,44.7,55.3,21:40,16:37,15,39,1.4,252,46.4
837,Frank Vatrano\vatrafr01,22,BOS,C,44,544,404,57.4,3.1,420,304,58,3,5.7,91,96.7,66.8,33.2,13:24,11:29,9,8,3.2,194,59.8
838,Mike Vecchione\vecchmi01,23,PHI,RW,2,17,14,54.8,-3,11,11,50,-9.3,0,90.9,90.9,62.5,37.5,8:30,8:22,0,1,-0.4,2,50
839,Antoine Vermette\vermean01,34,ANA,C,72,841,892,48.5,-0.8,636,666,48.8,-0.8,7.6,91.7,99.4,43.7,56.3,15:54,13:03,14,28,1.5,162,54.3
840,Joel Vermin\vermijo01,24,TBL,RW,18,143,180,44.3,-10,109,127,46.2,-7.2,7.9,95.5,103.3,43,57,10:56,9:59,5,2,-0.1,25,48
841,Kris Versteeg\verstkr01,30,CGY,RW,69,689,751,47.8,-3.2,492,571,46.3,-4.8,8.1,93.1,101.3,56.8,43.2,14:44,12:08,38,31,-7.6,254,53.5
842,Jimmy Vesey\veseyji02,23,NYR,LW,80,779,956,44.9,-3.9,583,698,45.5,-4.4,7.8,91.3,99.2,48.8,51.2,13:38,12:00,44,34,-8.9,214,54.2
843,Linden Vey\veyli01,25,CGY,RW,4,32,26,55.2,-2.6,18,22,45,-10.6,0,87.5,87.5,68.4,31.6,11:01,9:09,0,2,0.2,5,20
844,Jake Virtanen\virtaja01,20,VAN,RW,10,73,90,44.8,-5.5,50,67,42.7,-7.4,3.1,100,103.1,48.6,51.4,10:09,9:47,4,0,-1,25,52
845,Marc-Edouard Vlasic\vlasima01,29,SJS,D,75,1109,1209,47.8,-5.4,808,820,49.6,-4.3,10.1,90.6,100.6,44.7,55.3,21:04,17:06,23,61,1.1,314,45.2
846,Jakub Voracek\voracja01,27,PHI,RW,82,1276,1167,52.2,1.5,934,858,52.1,0.7,8,88.8,96.8,53.3,46.7,19:04,15:28,24,56,1.9,470,53.2
847,Jakub Vrana\vranaja01,20,WSH,LW,21,215,173,55.4,3,150,127,54.2,2.1,5.1,96.9,101.9,58.3,41.7,11:07,9:18,4,9,-0.4,56,57.1
848,Radim Vrbata\vrbatra01,35,ARI,RW,81,1025,1166,46.8,2.1,774,918,45.7,1.7,8.2,90.5,98.7,43.7,56.3,16:54,13:57,34,32,-16,408,56.9
849,Chris Wagner\wagnech01,25,ANA,C,43,235,315,42.7,-8.8,180,246,42.3,-9.7,7,95,102.1,51.8,48.2,9:21,7:53,4,13,-2,69,58
850,Lucas Wallmark\wallmlu01,21,CAR,C,8,75,79,48.7,-4.5,58,56,50.9,-1.9,7.3,94.1,101.4,55.9,44.1,10:52,10:43,3,1,0.5,19,57.9
851,Joel Ward\wardjo02,36,SJS,RW,78,987,966,50.5,-1.1,700,684,50.6,-2.1,7.9,91.6,99.5,49.3,50.7,15:50,13:14,34,52,0.7,210,50
852,David Warsofsky\warsoda01,26,PIT,D,7,103,108,48.8,-2.8,77,79,49.4,-3,7.1,88.9,96,62.9,37.1,15:44,14:00,2,3,-0.6,31,45.2
853,Austin Watson\watsoau01,25,NSH,LW,77,624,786,44.3,-8.9,464,540,46.2,-6,9.1,94.9,103.9,29.1,70.9,12:25,10:31,24,14,-3.3,154,58.4
854,Jordan Weal\wealjo01,24,PHI,C,23,315,249,55.9,6.5,236,180,56.7,6.6,8.9,91.1,100.1,61.1,38.9,14:19,12:44,14,6,8,73,67.1
855,Shea Weber\webersh01,31,MTL,D,78,1409,1338,51.3,-1.6,1016,939,52,-0.4,7.4,94.9,102.3,46.8,53.2,25:04:00,18:52,11,80,6.3,411,44.5
856,Yannick Weber\weberya01,28,NSH,D,73,752,825,47.7,-4.6,548,603,47.6,-4.3,8.2,92,100.2,57.1,42.9,11:55,11:32,9,27,-4,152,47.4
857,MacKenzie Weegar\weegama01,23,FLA,D,3,36,33,52.2,12.1,27,29,48.2,6.2,4.8,95.7,100.4,81.8,18.2,17:27,15:32,1,0,0,5,60
858,Dale Weise\weiseda01,28,PHI,RW,64,717,633,53.1,2.9,509,434,54,3.5,8.1,90.7,98.8,50.1,49.9,12:53,11:54,13,14,5.9,144,65.3
859,Alexander Wennberg\wennbal01,22,CBJ,C,80,1136,1065,51.6,1.6,855,801,51.6,1.6,8.5,92.4,101,59.3,40.7,18:23,15:06,44,31,2.1,186,58.6
860,Zach Werenski\werenza01,19,CBJ,D,78,1360,1155,54.1,6.2,989,853,53.7,5.3,8.7,92.4,101.1,55.4,44.6,20:55,17:21,27,40,6.2,384,49
861,Blake Wheeler\wheelbl01,30,WPG,RW,82,1329,1089,55,8.4,1004,811,55.3,8.6,9.6,88.9,98.5,52.6,47.4,20:09,15:46,39,44,17.1,419,61.8
862,Colin White\whiteco02,20,OTT,C,2,18,22,45,-18,8,16,33.3,-32.4,16.7,88.9,105.6,50,50,13:43,12:02,1,0,-0.1,2,50
863,Ryan White\whitery01,28,TOT,C,65,558,677,45.2,-3.6,420,520,44.7,-3.5,6.8,89.5,96.3,41.8,58.2,10:39,10:18,11,10,-7.6,103,58.3
864,Chris Wideman\widemch01,27,OTT,D,76,916,829,52.5,5.5,654,592,52.5,4.8,6.8,93.6,100.3,63.1,36.9,13:58,12:22,14,35,4.8,249,49.4
865,Dennis Wideman\widemde01,33,CGY,D,57,841,834,50.2,-0.8,596,631,48.6,-2.2,7.9,90.7,98.6,50.7,49.3,20:14,16:51,21,49,-0.2,191,45.5
866,Patrick Wiercioch\wiercpa01,26,COL,D,57,690,786,46.7,-2.2,507,611,45.3,-4,5.3,91.6,96.9,51.7,48.3,16:41,14:14,6,15,-11.8,137,46
867,Justin Williams\williju01,35,WSH,RW,80,1010,868,53.8,3.3,776,660,54,4.3,8.9,92,100.9,60,40,15:29,13:01,37,44,10.6,290,57.6
868,Colin Wilson\wilsoco01,27,NSH,LW,70,913,808,53.1,1.9,658,616,51.6,0.5,9.9,91.7,101.5,51.2,48.8,14:57,12:55,23,25,4.7,184,61.4
869,Scott Wilson\wilsosc01,24,PIT,LW,78,776,787,49.6,-0.2,595,559,51.6,0.9,8,91.5,99.5,41.6,58.4,10:57,10:33,20,11,7.1,214,59.3
870,Tom Wilson\wilsoto01,22,WSH,RW,82,738,753,49.5,-2.3,524,553,48.7,-2.8,8.7,93.7,102.4,40.5,59.5,12:56,10:49,36,21,4.2,166,57.2
871,Tommy Wingels\wingeto01,28,TOT,C,73,591,651,47.6,-3.4,434,446,49.3,-2.1,5.7,90.2,95.9,53.4,46.6,10:30,9:39,13,15,2.5,116,69.8
872,Daniel Winnik\winnida01,31,WSH,LW,72,608,617,49.6,-2,447,455,49.6,-1.9,9.4,94.7,104.1,39.9,60.1,12:55,10:21,30,30,-1.1,133,61.7
873,Luke Witkowski\witkolu01,26,TBL,D,34,309,317,49.4,-1.2,231,249,48.1,-2.3,5.9,93.9,99.8,45.2,54.8,9:52,9:47,3,8,2.7,42,57.1
874,Miles Wood\woodmi01,21,NJD,LW,60,483,685,41.4,-6.8,392,518,43.1,-5,5.7,91,96.7,44.8,55.2,12:51,11:25,16,14,-3.1,166,63.3
875,Tyler Wotherspoon\wothety01,23,CGY,D,4,33,38,46.5,-17.2,28,28,50,-13.4,0,88.9,88.9,61.3,38.7,10:54,10:54,1,4,0.3,8,50
876,Nail Yakupov\yakupna01,23,STL,RW,40,357,339,51.3,1.3,268,246,52.1,1.9,8.2,89.4,97.6,63.9,36.1,10:40,10:23,11,3,2.7,68,51.5
877,Keith Yandle\yandlke01,30,FLA,D,82,1352,1317,50.7,0.2,1017,1054,49.1,-1.6,7.2,92.5,99.7,56.2,43.8,22:02,17:16,24,76,-6.6,394,45.4
878,Pavel Zacha\zachapa01,19,NJD,C,70,640,709,47.4,-0.5,507,549,48,-0.5,4.6,92.6,97.2,52.2,47.8,14:27,11:49,16,26,-4.1,126,65.9
879,Nikita Zadorov\zadorni01,21,COL,D,56,770,854,47.4,-0.6,574,642,47.2,-0.7,5.7,91,96.7,44.3,55.7,19:02,16:03,12,25,-11.4,157,38.9
880,Nikita Zaitsev\zaitsni01,25,TOR,D,82,1495,1529,49.4,-1.8,1113,1172,48.7,-1.9,8.2,90.2,98.4,44.8,55.2,21:51,18:06,33,58,-5.1,303,35
881,Travis Zajac\zajactr01,31,NJD,C,80,1037,1047,49.8,3.6,792,806,49.6,2.8,8.4,90.4,98.8,45.6,54.4,19:35,14:44,44,25,0.8,195,64.6
882,Michael Zalewski\zalewmi01,24,VAN,LW,1,4,10,28.6,-10.7,4,7,36.4,-5,0,83.3,83.3,0,100,8:03,8:03,0,0,-0.6,1,0
883,Henrik Zetterberg\zettehe01,36,DET,LW,82,1237,1132,52.2,5.4,950,862,52.4,5.7,10.2,91.5,101.7,51.4,48.6,19:42,16:42,38,37,13.1,335,58.2
884,Mika Zibanejad\zibanmi01,23,NYR,C,56,726,728,49.9,2.4,567,538,51.3,3.2,11.5,91.8,103.3,53.8,46.2,17:04,13:55,36,31,1.8,225,52.4
885,Harry Zolnierczyk\zolniha01,29,NSH,LW,24,144,245,37,-14.1,100,174,36.5,-15.2,6.3,94.3,100.6,42.9,57.1,8:52,8:47,7,1,-3.2,32,59.4
886,Mats Zuccarello\zuccama01,29,NYR,RW,80,1214,1125,51.9,5.5,927,816,53.2,5.9,9.6,91.9,101.5,54.1,45.9,18:50,15:35,70,54,7.6,327,57.8
887,Jason Zucker\zuckeja01,25,MIN,LW,79,1043,1053,49.8,0.6,813,777,51.1,1.8,11.8,93.3,105.1,41.7,58.3,15:17,14:22,44,23,14.1,292,58.9
888,Valentin Zykov\zykovva01,21,CAR,LW,2,17,9,65.4,14,14,8,63.6,12.9,7.7,100,107.7,44.4,55.6,6:15,5:09,0,1,0.5,4,75
