08Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
150,Trevor Daley\daleytr01,24,DAL,D,82,5,19,24,-1,85,4.8,5,0,0,1,13,5,1,87,5.7,1624,19:48,63,32,1,0,100.0
151,Kevin Dallman\dallmke01,26,LAK,D,34,3,4,7,4,4,1.8,3,0,0,1,3,1,0,41,7.3,438,12:53,26,42,0,2,0.0
152,Mathieu Dandenault\dandema01,31,MTL,RW,61,9,5,14,-11,34,0.8,8,0,1,0,5,0,0,69,13.0,679,11:08,26,70,0,1,0.0
153,Mathieu Darche\darchma01,31,TBL,LW,73,7,15,22,-14,20,0.8,5,1,1,0,14,1,0,120,5.8,1053,14:26,37,125,42,46,47.7
154,Pavel Datsyuk\datsypa01,29,DET,C,82,31,66,97,41,20,12.6,20,10,1,6,36,30,0,264,11.7,1753,21:23,42,40,452,380,54.3
155,Rob Davison\davisro01,27,TOT,D,34,1,1,2,-6,53,0.5,0,0,1,0,1,0,0,32,3.1,471,13:52,39,69,0,0,
155,Rob Davison\davisro01,27,NYI,D,19,1,1,2,-3,32,0.5,0,0,1,0,1,0,0,22,4.5,355,18:40,35,33,0,0,
155,Rob Davison\davisro01,27,SJS,D,15,0,0,0,-3,21,0.0,0,0,0,0,0,0,0,10,0.0,117,7:47,4,36,0,0,
156,Nigel Dawes\dawesni01,22,NYR,LW,61,14,15,29,11,10,3.8,11,3,0,4,14,1,0,121,11.6,792,12:59,26,86,1,1,50.0
157,Greg de Vries\devrigr01,35,NSH,D,77,4,11,15,7,71,4.0,4,0,0,1,11,0,0,66,6.1,1452,18:52,94,72,0,0,
158,Pavol Demitra\demitpa01,33,MIN,LW,68,15,39,54,9,24,5.5,13,2,0,1,27,11,1,126,11.9,1340,19:42,48,17,403,487,45.3
159,Boyd Devereaux\deverbo01,29,TOR,C,62,7,11,18,-6,24,0.8,6,0,1,1,11,0,0,81,8.6,866,13:58,20,47,2,4,33.3
160,Joe DiPenta\dipenjo01,28,ANA,D,23,1,4,5,3,16,1.2,1,0,0,0,4,0,0,5,20.0,245,10:39,8,10,0,0,
161,Shane Doan\doansh01,31,PHX,RW,80,28,50,78,4,59,9.0,17,9,2,5,25,18,7,243,11.5,1661,20:46,17,158,77,110,41.2
162,Kevin Doell\doellke01,28,ATL,C,8,0,1,1,-2,4,-0.1,0,0,0,0,0,1,0,6,0.0,77,9:40,5,7,25,28,47.2
163,Shean Donovan\donovsh01,33,OTT,RW,82,5,7,12,-3,73,0.1,5,0,0,3,7,0,0,91,5.5,785,9:35,15,68,11,18,37.9
164,Jim Dowd\dowdji01,39,PHI,C,73,5,5,10,0,41,0.6,4,0,1,0,4,0,1,41,12.2,616,8:26,17,32,240,206,53.8
165,Jake Dowell\dowelja01,22,CHI,C,19,2,1,3,1,10,0.2,1,0,1,0,1,0,0,19,10.5,227,11:56,10,24,79,91,46.5
166,Aaron Downey\downeaa01,33,DET,RW,56,0,3,3,0,116,-0.1,0,0,0,0,3,0,0,15,0.0,257,4:35,6,79,0,0,
167,Steve Downie\downist01,20,PHI,RW,32,6,6,12,2,73,1.5,5,0,1,1,6,0,0,25,24.0,315,9:51,7,29,5,10,33.3
168,Dallas Drake\drakeda01,38,DET,RW,65,3,3,6,-12,41,-0.7,2,0,1,0,3,0,0,46,6.5,696,10:42,25,92,29,41,41.4
169,Kris Draper\drapekr01,36,DET,C,65,9,8,17,-2,68,1.0,7,0,2,2,8,0,0,97,9.3,1016,15:38,25,90,553,391,58.6
170,Chris Drury\drurych01,31,NYR,C,82,25,33,58,-3,45,6.2,13,12,0,7,14,17,2,220,11.4,1623,19:48,76,46,745,613,54.9
171,Brandon Dubinsky\dubinbr01,21,NYR,C,82,14,26,40,8,79,4.2,13,1,0,0,20,6,0,157,8.9,1189,14:30,30,196,512,483,51.5
172,J.P. Dumont\dumonjp01,29,NSH,RW,80,29,43,72,5,34,8.4,22,7,0,8,34,9,0,192,15.1,1480,18:30,11,44,3,10,23.1
173,Micki DuPont\duponmi01,27,STL,D,2,0,0,0,1,2,0.1,0,0,0,0,0,0,0,3,0.0,25,12:34,0,2,0,0,
174,Pascal Dupuis\dupuipa01,28,TOT,LW,78,12,15,27,0,32,2.1,9,0,3,1,14,0,1,143,8.4,1185,15:12,32,84,5,11,31.3
174,Pascal Dupuis\dupuipa01,28,ATL,LW,62,10,5,15,-4,24,0.9,7,0,3,1,5,0,0,111,9.0,916,14:46,29,49,5,8,38.5
174,Pascal Dupuis\dupuipa01,28,PIT,LW,16,2,10,12,4,8,1.2,2,0,0,0,9,0,1,32,6.3,269,16:50,3,35,0,3,0.0
175,Radek Dvorak\dvorara01,30,FLA,RW,67,8,9,17,-1,16,0.9,7,0,1,1,8,0,1,146,5.5,1013,15:07,36,50,2,10,16.7
176,Ben Eager\eagerbe01,24,TOT,LW,32,0,2,2,-9,89,-0.5,0,0,0,0,2,0,0,16,0.0,186,5:48,0,32,1,4,20.0
176,Ben Eager\eagerbe01,24,PHI,LW,23,0,0,0,-8,62,-0.6,0,0,0,0,0,0,0,11,0.0,126,5:29,0,25,1,4,20.0
176,Ben Eager\eagerbe01,24,CHI,LW,9,0,2,2,-1,27,0.1,0,0,0,0,2,0,0,5,0.0,60,6:37,0,7,0,0,
177,Robbie Earl\earlro01,22,TOR,LW,9,0,1,1,-2,0,-0.1,0,0,0,0,1,0,0,9,0.0,83,9:14,5,3,2,0,100.0
178,Mark Eaton\eatonma01,30,PIT,D,36,0,3,3,6,4,1.4,0,0,0,0,3,0,0,28,0.0,708,19:40,89,17,0,0,
179,Patrick Eaves\eavespa01,23,TOT,RW,37,5,10,15,-2,10,1.1,3,2,0,1,8,2,0,81,6.2,473,12:46,12,42,1,2,33.3
179,Patrick Eaves\eavespa01,23,OTT,RW,26,4,6,10,0,6,0.8,3,1,0,1,4,2,0,59,6.8,331,12:44,5,28,1,0,100.0
179,Patrick Eaves\eavespa01,23,CAR,RW,11,1,4,5,-2,4,0.3,0,1,0,0,4,0,0,22,4.5,141,12:51,7,14,0,2,0.0
180,Andrew Ebbett\ebbetan01,25,ANA,C,3,0,0,0,3,2,0.1,0,0,0,0,0,0,0,3,0.0,40,13:18,2,0,17,12,58.6
181,Alexander Edler\edleral01,21,VAN,D,75,8,12,20,6,42,5.5,4,4,0,0,6,6,0,124,6.5,1600,21:20,76,58,1,0,100.0
182,Christian Ehrhoff\ehrhoch01,25,SJS,D,77,1,21,22,9,72,6.2,0,1,0,1,16,4,1,97,1.0,1673,21:44,108,92,0,0,
183,Patrik Elias\eliaspa01,31,NJD,LW,74,20,35,55,10,38,6.5,13,7,0,8,21,12,2,263,7.6,1367,18:28,20,51,354,422,45.6
184,Matt Ellis\ellisma01,26,TOT,LW,54,3,5,8,3,26,0.5,2,0,1,1,5,0,0,66,4.5,429,7:57,16,28,53,61,46.5
184,Matt Ellis\ellisma01,26,DET,LW,35,2,4,6,1,12,0.6,2,0,0,1,4,0,0,28,7.1,188,5:23,2,15,43,44,49.4
184,Matt Ellis\ellisma01,26,LAK,LW,19,1,1,2,2,14,0.0,0,0,1,0,1,0,0,38,2.6,241,12:41,14,13,10,17,37.0
185,Steve Eminger\emingst01,24,WSH,D,20,0,2,2,-4,8,0.0,0,0,0,0,2,0,0,14,0.0,223,11:08,8,17,0,0,
186,Toby Enstrom\enstrto01,23,ATL,D,82,5,33,38,-5,42,6.0,1,4,0,0,11,22,0,105,4.8,2007,24:28,106,21,0,0,
187,Martin Erat\eratma01,26,NSH,RW,76,23,34,57,-3,40,5.9,19,4,0,6,23,11,0,163,14.1,1418,18:39,16,49,15,26,36.6
188,Jonathan Ericsson\ericsjo01,23,DET,D,8,1,0,1,-3,4,0.1,0,1,0,0,0,0,0,19,5.3,128,15:58,3,9,0,0,
189,Anders Eriksson\eriksan01,33,CGY,D,61,1,17,18,-5,36,2.7,0,1,0,0,13,4,0,50,2.0,1268,20:47,70,63,0,0,
190,Loui Eriksson\erikslo01,22,DAL,LW,69,14,17,31,5,28,3.5,10,4,0,0,15,2,0,120,11.7,968,14:02,14,24,2,11,15.4
191,John Erskine\erskijo01,27,WSH,D,51,2,7,9,1,96,1.8,2,0,0,1,6,0,1,48,4.2,801,15:43,60,102,0,0,
192,Garnet Exelby\exelbga01,26,ATL,D,79,2,5,7,-21,85,0.4,2,0,0,0,5,0,0,37,5.4,1492,18:53,135,175,0,0,
193,Drew Fata\fatadr01,24,NYI,D,5,0,1,1,-1,4,0.1,0,0,0,0,1,0,0,4,0.0,88,17:30,3,3,0,0,
194,Sergei Fedorov*\fedorse01,38,TOT,C,68,11,30,41,-5,38,3.6,5,6,0,2,15,11,4,128,8.6,1202,17:40,22,41,561,449,55.5
194,Sergei Fedorov*\fedorse01,38,CBJ,C,50,9,19,28,-3,30,2.6,4,5,0,1,12,5,2,94,9.6,873,17:28,15,35,372,312,54.4
194,Sergei Fedorov*\fedorse01,38,WSH,C,18,2,11,13,-2,8,1.0,1,1,0,1,3,6,2,34,5.9,329,18:16,7,6,189,137,58.0
195,Todd Fedoruk\fedorto01,28,TOT,LW,69,6,7,13,2,139,0.9,4,2,0,0,7,0,0,57,10.5,712,10:19,16,76,0,4,0.0
195,Todd Fedoruk\fedorto01,28,MIN,LW,58,6,5,11,0,106,0.7,4,2,0,0,5,0,0,51,11.8,637,10:59,14,64,0,4,0.0
195,Todd Fedoruk\fedorto01,28,DAL,LW,11,0,2,2,2,33,0.2,0,0,0,0,2,0,0,6,0.0,75,6:50,2,12,0,0,
196,Ruslan Fedotenko\fedotru01,29,NYI,LW,67,16,17,33,-9,40,3.2,8,8,0,2,14,1,2,121,13.2,1119,16:42,35,104,11,17,39.3
197,Eric Fehr\fehrer01,22,WSH,RW,23,1,5,6,4,6,0.5,1,0,0,0,1,4,0,40,2.5,242,10:31,8,11,0,2,0.0
198,Andrew Ference\ferenan01,28,BOS,D,59,1,14,15,-14,50,1.8,1,0,0,0,9,4,1,71,1.4,1312,22:15,65,79,1,0,100.0
199,Vernon Fiddler\fiddlve01,27,NSH,LW,79,11,21,32,-4,47,2.5,8,2,1,1,18,3,0,97,11.3,1101,13:56,23,52,193,191,50.3
200,Jonathan Filewich\filewjo01,23,PIT,RW,5,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,3,0.0,43,8:42,1,2,0,0,
201,Valtteri Filppula\filppva01,23,DET,C,78,19,17,36,16,28,4.3,16,3,0,3,12,5,0,122,15.6,1323,16:58,26,35,314,307,50.6
202,Jeff Finger\fingeje01,28,COL,D,72,8,11,19,12,40,5.2,6,1,1,1,10,1,0,93,8.6,1437,19:57,117,121,1,0,100.0
203,Mike Fisher\fishemi01,27,OTT,C,79,23,24,47,-10,82,3.9,15,6,2,4,20,1,3,215,10.7,1561,19:46,73,234,618,610,50.3
204,Mark Fistric\fistrma01,21,DAL,D,37,0,2,2,3,24,1.0,0,0,0,0,2,0,0,17,0.0,471,12:44,30,79,0,0,
205,Zack Fitzgerald\fitzgza01,22,VAN,D,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,13,13:20,0,1,0,0,
206,Rory Fitzpatrick\fitzpro02,33,PHI,D,19,0,1,1,-12,11,-0.7,0,0,0,0,1,0,0,10,0.0,242,12:44,18,19,0,0,
207,Tomas Fleischmann\fleisto01,23,WSH,RW,75,10,20,30,-7,18,2.4,9,1,0,1,12,8,0,107,9.3,947,12:37,11,26,15,15,50.0
208,Nick Foligno\foligni01,20,OTT,LW,45,6,3,9,0,20,0.8,6,0,0,0,3,0,0,44,13.6,412,9:10,11,51,22,27,44.9
209,Adam Foote\footead01,36,TOT,D,75,1,15,16,2,107,4.3,0,0,1,0,12,2,1,66,1.5,1754,23:23,148,93,0,0,
209,Adam Foote\footead01,36,CBJ,D,63,1,14,15,3,95,4.0,0,0,1,0,11,2,1,57,1.8,1514,24:02,127,78,0,0,
209,Adam Foote\footead01,36,COL,D,12,0,1,1,-1,12,0.2,0,0,0,0,1,0,0,9,0.0,240,20:01,21,15,0,0,
210,Peter Forsberg*\forsbpe01,34,COL,C,9,1,13,14,7,8,1.6,1,0,0,0,9,4,0,15,6.7,173,19:15,0,9,4,0,100.0
211,Alex Foster\fosteal01,23,TOR,C,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,11,3:32,0,1,0,1,0.0
212,Kurtis Foster\fosteku01,26,MIN,D,56,7,12,19,0,37,3.9,4,3,0,2,5,7,0,118,5.9,919,16:24,39,60,2,1,66.7
213,Matt Foy\foyma01,24,MIN,RW,28,4,4,8,-1,28,0.9,4,0,0,1,4,0,0,38,10.5,219,7:50,0,11,2,5,28.6
214,Johan Franzen\franzjo01,28,DET,C,72,27,11,38,12,51,5.3,13,14,0,8,8,2,1,199,13.6,1276,17:44,24,89,189,201,48.5
215,Colin Fraser\fraseco01,23,CHI,C,5,0,0,0,-2,7,-0.2,0,0,0,0,0,0,0,4,0.0,52,10:19,3,4,14,24,36.8
216,Dan Fritsche\fritsda01,22,CBJ,C,69,10,12,22,2,22,2.3,8,1,1,4,12,0,0,109,9.2,852,12:21,27,65,59,62,48.8
217,Alex Frolov\froloal01,25,LAK,LW,71,23,44,67,1,22,7.5,18,5,0,7,31,13,0,160,14.4,1335,18:48,18,22,2,9,18.2
218,Michael Funk\funkmi01,21,BUF,D,4,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,1,0.0,46,11:37,3,3,0,0,
219,Marian Gaborik\gaborma01,25,MIN,RW,77,42,41,83,17,63,11.6,30,11,1,8,28,13,0,278,15.1,1509,19:36,18,59,6,15,28.6
220,Simon Gagne\gagnesi01,27,PHI,LW,25,7,11,18,-8,4,1.6,2,5,0,2,5,5,1,76,9.2,454,18:09,5,4,1,1,50.0
221,Sam Gagner\gagnesa01,18,EDM,C,79,13,36,49,-21,23,3.7,9,4,0,1,24,12,0,135,9.6,1239,15:41,31,18,125,174,41.8
222,Simon Gamache\gamacsi01,27,TOR,LW,11,2,2,4,-1,6,0.4,1,1,0,0,2,0,0,11,18.2,106,9:36,1,10,0,0,
223,Paul Gaustad\gaustpa01,25,BUF,C,82,10,26,36,-4,85,2.0,5,5,0,2,22,3,1,136,7.4,1407,17:10,48,195,631,518,54.9
224,Gabe Gauthier\gauthga01,24,LAK,LW,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,21,7:08,1,3,8,9,47.1
225,Martin Gelinas\gelinma01,37,NSH,LW,57,9,11,20,5,20,1.9,8,0,1,1,11,0,0,110,8.2,805,14:07,12,50,11,11,50.0
226,Bruno Gervais\gervabr01,23,NYI,D,60,0,13,13,-5,34,2.5,0,0,0,0,9,4,0,59,0.0,1200,20:00,72,35,0,0,
227,Ryan Getzlaf\getzlry01,22,ANA,C,77,24,58,82,32,94,10.5,19,4,1,2,26,32,0,185,13.0,1513,19:39,46,126,545,607,47.3
228,Tom Gilbert\gilbeto01,25,EDM,D,82,13,20,33,-6,20,6.4,10,3,0,1,12,6,2,98,13.3,1820,22:12,159,27,0,0,
229,Hal Gill\gillha01,32,TOT,D,81,3,21,24,6,68,4.6,3,0,0,0,20,0,1,86,3.5,1620,20:00,143,127,0,0,
229,Hal Gill\gillha01,32,TOR,D,63,2,18,20,0,52,3.2,2,0,0,0,17,0,1,69,2.9,1304,20:42,121,102,0,0,
229,Hal Gill\gillha01,32,PIT,D,18,1,3,4,6,16,1.3,1,0,0,0,3,0,0,17,5.9,315,17:31,22,25,0,0,
230,Brian Gionta\giontbr01,29,NJD,RW,82,22,31,53,1,46,5.9,13,8,1,4,18,13,0,257,8.6,1498,18:16,14,52,30,25,54.5
231,Dan Girardi\girarda01,23,NYR,D,82,10,18,28,0,14,6.6,5,5,0,1,11,6,1,147,6.8,1738,21:12,123,179,0,1,0.0
232,Claude Giroux\giroucl01,20,PHI,RW,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,2,0.0,19,9:35,1,0,0,0,
233,Jeff Giuliano\giulije01,28,LAK,LW,53,0,6,6,-9,14,-0.9,0,0,0,0,5,0,1,30,0.0,627,11:49,27,69,108,131,45.2
234,Tanner Glass\glassta01,24,FLA,LW,41,1,1,2,-5,39,-0.2,1,0,0,0,1,0,0,11,9.1,181,4:25,5,29,0,2,0.0
235,Tim Gleason\gleasti01,25,CAR,D,80,3,16,19,5,84,3.6,3,0,0,0,13,1,2,98,3.1,1491,18:38,107,151,0,0,
236,Curtis Glencross\glenccu01,25,TOT,LW,62,15,10,25,8,53,3.6,14,1,0,1,9,1,0,104,14.4,705,11:22,12,94,13,12,52.0
236,Curtis Glencross\glenccu01,25,CBJ,LW,36,6,6,12,3,25,1.4,5,1,0,1,5,1,0,63,9.5,436,12:07,5,51,8,6,57.1
236,Curtis Glencross\glenccu01,25,EDM,LW,26,9,4,13,5,28,2.1,9,0,0,0,4,0,0,41,22.0,268,10:19,7,43,5,6,45.5
237,Rob Globke\globkro01,25,FLA,C,9,0,0,0,-3,2,-0.3,0,0,0,0,0,0,0,4,0.0,70,7:44,2,7,0,1,0.0
238,Mike Glumac\glumami01,27,STL,RW,4,0,0,0,-1,5,-0.1,0,0,0,0,0,0,0,3,0.0,41,10:08,2,6,1,2,33.3
239,Marcel Goc\gocma01,24,SJS,C,51,5,3,8,-15,12,0.0,5,0,0,0,3,0,0,87,5.7,545,10:41,16,45,107,101,51.4
240,Eric Godard\godarer01,27,CGY,RW,74,1,1,2,-8,171,-0.7,1,0,0,1,1,0,0,14,7.1,349,4:43,6,36,0,1,0.0
241,Alex Goligoski\goligal01,22,PIT,D,3,0,2,2,2,2,0.4,0,0,0,0,2,0,0,2,0.0,42,13:56,4,1,0,0,
242,Scott Gomez\gomezsc01,28,NYR,C,81,16,54,70,3,36,6.8,9,7,0,3,31,22,1,242,6.6,1611,19:54,24,48,612,553,52.5
243,Sergei Gonchar\gonchse01,33,PIT,D,78,12,53,65,13,66,11.1,4,8,0,2,15,38,0,173,6.9,2021,25:55,126,56,0,0,
244,Boyd Gordon\gordobo01,24,WSH,C,67,7,9,16,5,12,0.8,6,0,1,0,9,0,0,100,7.0,1054,15:44,50,19,504,400,55.8
