16Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,TOI,ATOI,BLK,HIT,FOW,FOL
672,Ryan Reaves\reavery01,29,STL,RW,64,3,1,4,-6,68,-0.3,3,0,0,0,1,0,0,31,514,8:02,10,206,1,1
673,Zach Redmond\redmoza01,27,COL,D,37,2,4,6,5,10,1.7,1,1,0,0,4,0,0,22,436,11:47,39,47,0,0
674,Brent Regner\regnebr01,26,FLA,D,7,0,0,0,-2,4,-0.1,0,0,0,0,0,0,0,7,81,11:35,7,4,0,0
675,Mike Reilly\reillmi01,22,MIN,D,29,1,6,7,-4,8,0.9,1,0,0,0,4,2,0,27,350,12:05,23,3,0,0
676,Griffin Reinhart\reinhgr01,22,EDM,D,29,0,1,1,-6,20,0.2,0,0,0,0,1,0,0,24,524,18:04,46,62,0,0
677,Sam Reinhart\reinhsa01,20,BUF,C,79,23,19,42,-8,8,5.2,15,8,0,3,17,2,0,165,1330,16:50,26,26,36,72
678,Borna Rendulic\rendubo01,23,COL,RW,3,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,1,23,7:32,3,1,0,3
679,Mike Ribeiro\ribeimi01,35,NSH,C,81,7,43,50,11,62,4.6,5,2,0,0,30,13,0,76,1413,17:27,20,61,288,472
680,Brad Richards\richabr01,35,DET,C,68,10,18,28,4,8,2.8,6,4,0,1,8,10,0,164,1006,14:48,12,16,124,126
681,Mike Richards\richami02,30,WSH,C,39,2,3,5,-2,8,-0.1,2,0,0,1,3,0,0,46,475,12:11,19,39,235,240
682,Brad Richardson\richabr02,30,ARI,RW,82,11,20,31,8,46,2.9,11,0,0,3,20,0,0,117,1281,15:37,53,57,523,438
683,Tobias Rieder\riedeto01,23,ARI,RW,82,14,23,37,-21,10,2.5,12,2,0,1,16,6,1,189,1419,17:18,43,54,10,19
684,Morgan Rielly\riellmo01,21,TOR,D,82,9,27,36,-17,28,5.6,6,2,1,0,21,6,0,167,1905,23:14,122,58,0,0
685,Zac Rinaldo\rinalza01,25,BOS,C,52,1,2,3,-5,83,-0.5,1,0,0,0,2,0,0,38,431,8:18,15,154,0,1
686,Rasmus Ristolainen\ristora01,21,BUF,D,82,9,32,41,-21,33,6.7,5,4,0,1,15,17,0,202,2073,25:17:00,137,139,0,0
687,Brett Ritchie\ritchbr01,22,DAL,RW,8,0,1,1,-3,7,-0.2,0,0,0,0,1,0,0,15,93,11:36,3,30,0,0
688,Nick Ritchie\ritchni01,20,ANA,LW,33,2,2,4,-2,37,0,2,0,0,0,2,0,0,55,388,11:46,10,93,1,2
689,Buddy Robinson\robinbu01,24,OTT,RW,3,1,1,2,2,4,0.4,1,0,0,1,1,0,0,5,26,8:36,1,11,0,1
690,Evan Rodrigues\rodriev01,22,BUF,C,2,1,1,2,2,0,0.4,1,0,0,0,1,0,0,8,24,11:45,0,3,0,0
691,Antoine Roussel\roussan01,26,DAL,LW,80,13,16,29,11,123,3.2,13,0,0,6,14,1,1,111,1109,13:51,58,123,15,20
692,Michal Rozsival\rozsimi01,37,CHI,D,51,1,12,13,3,33,2.5,1,0,0,0,9,2,1,41,824,16:10,63,81,0,0
693,Chad Ruhwedel\ruhwech01,25,BUF,D,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,16,15:30,2,3,0,0
694,David Rundblad\rundbda01,25,CHI,D,9,0,2,2,-2,6,0.2,0,0,0,0,0,2,0,13,129,14:22,3,3,0,0
695,Kris Russell\russekr01,28,TOT,D,62,4,15,19,-5,10,2.8,2,2,0,1,13,2,0,70,1431,23:05,210,40,0,1
695,Kris Russell\russekr01,28,CGY,D,51,4,11,15,-4,8,2.4,2,2,0,1,11,0,0,56,1166,22:52,174,31,0,1
695,Kris Russell\russekr01,28,DAL,D,11,0,4,4,-1,2,0.5,0,0,0,0,2,2,0,14,264,24:02:00,36,9,0,0
696,Bryan Rust\rustbr01,23,PIT,RW,41,4,7,11,1,12,0.8,4,0,0,1,6,1,0,68,512,12:30,23,62,1,3
697,Tuomo Ruutu\ruututu01,32,NJD,LW,33,0,1,1,-7,8,-0.7,0,0,0,0,1,0,0,34,380,11:30,8,63,2,3
698,Bobby Ryan\ryanbo01,28,OTT,RW,81,22,34,56,-9,28,6,16,6,0,2,24,10,0,183,1391,17:10,24,106,3,8
699,Derek Ryan\ryande01,29,CAR,C,6,2,0,2,1,2,0.4,1,1,0,0,0,0,0,5,73,12:12,0,2,35,24
700,Kerby Rychel\rycheke01,21,CBJ,LW,32,2,7,9,5,15,0.9,2,0,0,0,7,0,0,32,304,9:31,9,39,1,2
701,Brandon Saad\saadbr01,23,CBJ,LW,78,31,22,53,1,14,7.2,25,6,0,7,19,2,1,233,1343,17:13,25,43,19,15
702,Miikka Salomaki\salommi01,22,NSH,RW,61,5,5,10,-1,28,0.4,5,0,0,1,4,0,1,61,732,12:00,30,164,2,1
703,Philip Samuelsson\samueph01,24,ARI,D,4,0,0,0,0,2,0,0,0,0,0,0,0,0,5,64,15:53,11,3,0,0
704,Steven Santini\santist01,20,NJD,D,1,0,0,0,2,2,0.2,0,0,0,0,0,0,0,1,15,14:35,2,0,0,0
705,Mike Santorelli\santomi01,30,ANA,C,70,9,9,18,-4,8,1.9,8,1,0,1,7,2,0,81,706,10:06,20,28,75,83
706,David Savard\savarda01,25,CBJ,D,65,4,21,25,-7,45,3.8,3,1,0,0,16,4,1,122,1506,23:10,111,122,0,0
707,Luca Sbisa\sbisalu01,26,VAN,D,41,2,6,8,5,26,2.4,2,0,0,1,5,0,1,29,712,17:23,58,71,0,0
708,Marco Scandella\scandma01,25,MIN,D,73,5,16,21,6,22,5,3,2,0,0,14,1,1,126,1511,20:42,105,66,0,0
709,Colton Sceviour\scevico01,26,DAL,C,71,11,12,23,6,21,2.4,10,1,0,1,9,2,1,125,900,12:40,52,71,9,15
710,Tim Schaller\schalti01,25,BUF,C,17,1,2,3,3,2,0.4,0,0,1,1,2,0,0,18,142,8:19,9,13,40,73
711,Mark Scheifele\scheima01,22,WPG,C,71,29,32,61,16,48,8.6,22,7,0,3,28,4,0,194,1317,18:33,36,53,515,651
712,Brayden Schenn\schenbr01,24,PHI,C,80,26,33,59,3,33,7.4,15,11,0,5,22,11,0,178,1352,16:54,30,187,52,64
713,Luke Schenn\schenlu01,26,TOT,D,72,4,12,16,-2,82,3.3,3,1,0,0,12,0,0,76,1265,17:34,106,234,1,1
713,Luke Schenn\schenlu01,26,LAK,D,43,2,9,11,5,52,2.6,1,1,0,0,9,0,0,57,755,17:34,66,163,0,0
713,Luke Schenn\schenlu01,26,PHI,D,29,2,3,5,-7,30,0.6,2,0,0,0,3,0,0,19,510,17:35,40,71,1,1
714,David Schlemko\schleda01,28,NJD,D,67,6,13,19,-22,16,3.1,5,1,0,3,2,11,0,104,1249,18:39,88,47,0,0
715,Nate Schmidt\schmina01,24,WSH,D,72,2,14,16,12,16,4,2,0,0,1,14,0,0,80,1301,18:04,111,69,0,0
716,Cole Schneider\schneco02,25,BUF,LW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,12:38,0,3,0,0
717,Jordan Schroeder\schrojo01,25,MIN,C,26,2,2,4,2,2,0.4,2,0,0,0,2,0,0,30,245,9:25,13,15,1,2
718,Jeff Schultz\schulje02,29,LAK,D,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,18,18:15,2,0,0,0
719,Justin Schultz\schulju01,25,TOT,D,63,4,14,18,-15,16,2.3,2,2,0,0,8,6,0,82,1162,18:27,72,36,0,2
719,Justin Schultz\schulju01,25,EDM,D,45,3,7,10,-22,14,0.6,2,1,0,0,2,5,0,59,906,20:08,66,29,0,2
719,Justin Schultz\schulju01,25,PIT,D,18,1,7,8,7,2,1.8,0,1,0,0,6,1,0,23,256,14:14,6,7,0,0
720,Nick Schultz\schulni01,33,PHI,D,81,1,9,10,-1,42,2.5,1,0,0,0,9,0,0,70,1454,17:57,174,85,1,0
721,Jaden Schwartz\schwaja01,23,STL,LW,33,8,14,22,8,8,2.8,7,1,0,1,10,4,0,63,568,17:12,21,26,15,17
722,John Scott\scottjo01,33,TOT,LW,12,0,1,1,-1,27,-0.1,0,0,0,0,1,0,0,6,78,6:32,3,23,0,0
722,John Scott\scottjo01,33,ARI,LW,11,0,1,1,0,25,0,0,0,0,0,1,0,0,6,69,6:18,3,20,0,0
722,John Scott\scottjo01,33,MTL,LW,1,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,0,9,9:01,0,3,0,0
723,Rob Scuderi\scudero01,37,TOT,D,63,0,10,10,7,10,2.5,0,0,0,0,9,0,1,35,996,15:49,75,31,0,1
723,Rob Scuderi\scudero01,37,PIT,D,25,0,4,4,4,8,1.1,0,0,0,0,3,0,1,9,427,17:05,32,10,0,1
723,Rob Scuderi\scudero01,37,LAK,D,21,0,6,6,9,2,1.8,0,0,0,0,6,0,0,12,380,18:07,33,14,0,0
723,Rob Scuderi\scudero01,37,CHI,D,17,0,0,0,-6,0,-0.3,0,0,0,0,0,0,0,14,189,11:06,10,7,0,0
724,Brent Seabrook\seabrbr01,30,CHI,D,81,14,35,49,6,32,9.2,8,6,0,3,16,19,0,167,1849,22:49,150,121,0,0
725,Daniel Sedin\sedinda01,35,VAN,LW,82,28,33,61,7,36,8,20,8,0,6,21,11,1,258,1503,18:20,19,20,5,14
726,Henrik Sedin\sedinhe01,35,VAN,C,74,11,44,55,0,24,5.4,5,5,1,0,29,15,0,99,1360,18:23,19,9,620,727
727,Tyler Seguin\seguity01,24,DAL,C,72,33,40,73,2,16,9.6,26,7,0,6,23,17,0,278,1400,19:27,27,80,470,376
728,Dennis Seidenberg\seidede01,34,BOS,D,61,1,11,12,-1,24,2,1,0,0,0,10,1,0,66,1183,19:24,120,127,0,0
729,Jiri Sekac\sekacji01,23,TOT,LW,39,1,5,6,-5,16,-0.1,0,1,0,0,4,1,0,49,455,11:40,18,50,2,2
729,Jiri Sekac\sekacji01,23,ANA,LW,22,1,2,3,0,4,0.1,0,1,0,0,1,1,0,29,268,12:11,10,18,0,2
729,Jiri Sekac\sekacji01,23,ARI,LW,11,0,2,2,-4,10,-0.2,0,0,0,0,2,0,0,9,127,11:30,8,25,2,0
729,Jiri Sekac\sekacji01,23,CHI,LW,6,0,1,1,-1,2,0,0,0,0,0,1,0,0,11,60,10:04,0,7,0,0
730,Andrej Sekera\sekeran01,29,EDM,D,81,6,24,30,-15,12,4.7,4,2,0,2,11,12,1,155,1769,21:50,156,60,0,0
731,Eric Selleck\selleer01,28,ARI,RW,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,10,9:33,0,3,0,0
732,Alexander Semin\seminal01,31,MTL,LW,15,1,3,4,1,12,0.3,1,0,0,0,3,0,0,18,185,12:20,4,6,1,0
733,Tom Sestito\sestito01,28,PIT,LW,4,0,1,1,1,19,0.1,0,0,0,0,1,0,0,1,23,5:48,1,13,0,0
734,Damon Severson\severda01,21,NJD,D,72,1,20,21,-8,32,4,1,0,0,0,15,5,0,94,1308,18:10,41,66,0,0
735,Michael Sgarbossa\sgarbmi01,23,ANA,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8:21,2,0,2,2
736,Patrick Sharp\sharppa01,34,DAL,LW,76,20,35,55,-3,27,5.9,13,7,0,6,18,17,0,226,1339,17:37,24,76,16,17
737,Kevin Shattenkirk\shattke01,27,STL,D,72,14,30,44,-14,51,7.1,8,6,0,1,9,20,1,180,1614,22:25,113,82,0,0
738,Andrew Shaw\shawan01,24,CHI,RW,78,14,20,34,11,69,3.9,10,4,0,2,16,4,0,153,1143,14:39,21,148,146,168
739,Logan Shaw\shawlo01,24,FLA,RW,53,5,2,7,-7,13,-0.1,4,1,0,1,2,0,0,72,649,12:14,20,88,16,21
740,Riley Sheahan\sheahri01,24,DET,C,81,14,11,25,-8,12,2.1,10,3,1,2,10,1,0,128,1234,15:14,40,72,358,424
741,Conor Sheary\shearco01,23,PIT,LW,44,7,3,10,-1,8,1.1,7,0,0,0,3,0,0,51,429,9:45,5,15,1,7
742,Hunter Shinkaruk\shinkhu01,21,TOT,C,8,2,1,3,-4,2,0.2,1,1,0,0,0,1,0,12,120,14:58,3,9,0,1
742,Hunter Shinkaruk\shinkhu01,21,CGY,C,7,2,1,3,-4,2,0.2,1,1,0,0,0,1,0,12,110,15:44,3,8,0,1
742,Hunter Shinkaruk\shinkhu01,21,VAN,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9:35,0,1,0,0
743,Devin Shore\shorede01,21,DAL,C,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,36,12:07,0,2,0,1
744,Drew Shore\shoredr01,25,CGY,C,2,0,1,1,0,2,0.1,0,0,0,0,1,0,0,3,28,14:00,1,0,4,6
745,Nick Shore\shoreni01,23,LAK,C,68,3,7,10,-10,32,-0.4,3,0,0,1,5,2,0,90,844,12:24,17,97,384,357
746,Patrick Sieloff\sielopa01,21,CGY,D,1,1,0,1,1,2,0.3,1,0,0,1,0,0,0,1,18,17:59,2,3,0,0
747,Jakob Silfverberg\silfvja01,25,ANA,RW,82,20,19,39,8,32,5,18,2,0,2,16,2,1,215,1392,16:58,58,87,4,16
748,Zach Sill\sillza01,27,WSH,C,10,1,0,1,0,2,0.1,1,0,0,0,0,0,0,13,99,9:56,6,20,33,44
749,Wayne Simmonds\simmowa01,27,PHI,RW,81,32,28,60,-7,147,7.6,19,13,0,5,20,8,0,229,1396,17:14,44,192,5,2
750,Dominik Simon\simondo01,21,PIT,C,3,0,1,1,0,0,0.1,0,0,0,0,1,0,0,2,18,6:04,1,1,0,0
751,Mike Sislo\sislomi01,28,NJD,RW,18,3,1,4,-2,4,0.4,2,1,0,0,1,0,0,29,224,12:26,6,25,0,2
752,Colton Sissons\sissoco01,22,NSH,C,34,4,2,6,5,12,0.8,4,0,0,0,2,0,0,25,339,9:58,20,35,141,111
753,Jack Skille\skillja01,28,COL,RW,74,8,6,14,-4,11,1.2,8,0,0,0,6,0,0,106,654,8:50,25,97,4,15
754,Jeff Skinner\skinnje01,23,CAR,LW,82,28,23,51,-1,38,7,24,4,0,7,20,3,0,258,1336,16:17,17,21,20,27
755,Brady Skjei\skjeibr01,21,NYR,D,7,0,0,0,1,4,0.1,0,0,0,0,0,0,0,6,124,17:44,11,11,0,0
756,Jaccob Slavin\slavija01,21,CAR,D,63,2,18,20,1,8,4.5,2,0,0,0,13,4,1,84,1322,20:59,119,41,0,0
757,Anton Slepyshev\slepyan01,21,EDM,RW,11,0,1,1,-5,2,-0.2,0,0,0,0,1,0,0,5,96,8:41,1,13,1,0
758,Ladislav Smid\smidla01,29,CGY,D,22,0,0,0,-7,6,-0.5,0,0,0,0,0,0,0,11,255,11:35,33,39,0,0
759,Ben Smith\smithbe01,27,TOT,RW,22,2,4,6,2,0,0.5,2,0,0,1,4,0,0,17,266,12:06,16,18,100,85
759,Ben Smith\smithbe01,27,TOR,RW,16,2,4,6,3,0,0.6,2,0,0,1,4,0,0,16,230,14:23,15,13,95,73
759,Ben Smith\smithbe01,27,SJS,RW,6,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,36,5:59,1,5,5,12
760,Brendan Smith\smithbr05,26,DET,D,63,3,12,15,1,62,3.4,2,1,0,0,12,0,0,82,1109,17:36,42,94,0,0
761,Craig Smith\smithcr01,26,NSH,RW,82,21,16,37,4,40,4.7,19,2,0,6,13,3,0,199,1245,15:11,18,84,76,154
762,Reilly Smith\smithre01,24,FLA,RW,82,25,25,50,19,31,6.6,20,5,0,3,18,6,1,173,1526,18:37,39,85,0,2
763,Zack Smith\smithza01,27,OTT,C,81,25,11,36,16,80,5.4,16,4,5,4,9,1,1,121,1247,15:24,26,175,380,349
764,Devante Smith-Pelly\smithde06,23,TOT,RW,64,14,11,25,-3,30,3.1,14,0,0,5,10,1,0,94,787,12:18,23,105,2,3
764,Devante Smith-Pelly\smithde06,23,MTL,RW,46,6,6,12,-2,22,1.1,6,0,0,3,6,0,0,60,506,11:00,15,85,0,2
764,Devante Smith-Pelly\smithde06,23,NJD,RW,18,8,5,13,-1,8,2,8,0,0,2,4,1,0,34,280,15:35,8,20,2,1
765,Carl Soderberg\soderca01,30,COL,C,82,12,39,51,-7,32,4.3,8,3,1,0,27,11,1,163,1477,18:01,71,27,338,381
766,Nikita Soshnikov\soshnni01,22,TOR,RW,11,2,3,5,-4,6,0.3,1,1,0,0,3,0,0,33,172,15:37,6,34,0,1
767,Nick Spaling\spalini01,27,TOT,C,58,3,10,13,-2,24,0.4,3,0,0,0,10,0,0,53,828,14:17,45,65,309,292
767,Nick Spaling\spalini01,27,TOR,C,35,1,6,7,-7,18,-0.3,1,0,0,0,6,0,0,32,534,15:16,29,44,259,249
767,Nick Spaling\spalini01,27,SJS,C,23,2,4,6,5,6,0.6,2,0,0,0,4,0,0,21,294,12:47,16,21,50,43
768,Jason Spezza\spezzja01,32,DAL,C,75,33,30,63,4,22,8.8,24,9,0,7,15,15,0,202,1239,16:31,20,9,538,443
769,Ryan Spooner\spoonry01,24,BOS,C,80,13,36,49,-9,35,4.5,7,6,0,4,25,11,0,162,1211,15:08,19,53,304,407
770,Daniel Sprong\spronda01,18,PIT,RW,18,2,0,2,-1,0,0.1,2,0,0,0,0,0,0,23,157,8:44,3,14,1,1
771,Jared Spurgeon\spurgja01,26,MIN,D,77,11,18,29,10,14,7.2,6,5,0,2,7,8,3,122,1746,22:41,157,51,0,0
772,Eric Staal\staaler01,31,TOT,C,83,13,26,39,-3,34,3.4,12,1,0,0,20,6,0,199,1540,18:33,33,74,446,396
772,Eric Staal\staaler01,31,CAR,C,63,10,23,33,-4,32,3,9,1,0,0,17,6,0,159,1215,19:17,22,55,323,278
772,Eric Staal\staaler01,31,NYR,C,20,3,3,6,1,2,0.5,3,0,0,0,3,0,0,40,325,16:15,11,19,123,118
773,Jordan Staal\staaljo01,27,CAR,C,82,20,28,48,6,34,5.8,14,6,0,4,22,4,2,151,1501,18:18,31,165,806,589
774,Marc Staal\staalma01,29,NYR,D,77,2,13,15,2,36,2.8,2,0,0,1,13,0,0,65,1515,19:41,120,65,1,3
775,Drew Stafford\staffdr01,30,WPG,RW,78,21,17,38,-23,28,3.3,14,6,1,6,12,3,2,187,1394,17:52,15,59,51,50
776,Matt Stajan\stajama01,32,CGY,C,80,6,11,17,-4,52,0.5,4,0,2,0,10,0,1,58,1016,12:42,45,77,373,415
777,Viktor Stalberg\stalbvi01,30,NYR,LW,75,9,11,20,6,22,1.8,9,0,0,0,11,0,0,125,915,12:12,33,144,2,4
778,Steven Stamkos\stamkst01,25,TBL,C,77,36,28,64,3,38,9.2,21,14,1,8,17,9,2,216,1521,19:45,35,109,463,464
779,Ryan Stanton\stantry01,26,WSH,D,1,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,0,9,8:41,0,0,0,0
780,Paul Stastny\stastpa01,30,STL,C,64,10,39,49,3,26,4.9,8,2,0,2,27,12,0,103,1226,19:09,40,32,684,536
781,Alex Steen\steenal01,31,STL,LW,67,17,35,52,3,48,5.8,14,2,1,2,16,19,0,172,1365,20:22,35,50,159,198
782,Lee Stempniak\stemple01,32,TOT,RW,82,19,32,51,4,38,6.1,15,3,1,4,23,9,0,146,1471,17:57,34,113,2,11
782,Lee Stempniak\stemple01,32,NJD,RW,63,16,25,41,3,34,5.1,12,3,1,3,16,9,0,120,1180,18:44,28,85,2,8
782,Lee Stempniak\stemple01,32,BOS,RW,19,3,7,10,1,4,1,3,0,0,1,7,0,0,26,291,15:20,6,28,0,3
783,Derek Stepan\stepade01,25,NYR,C,72,22,31,53,5,20,6.4,14,5,3,5,22,9,0,192,1278,17:45,39,38,515,589
784,Chandler Stephenson\stephch02,21,WSH,C,9,0,0,0,-3,2,-0.3,0,0,0,0,0,0,0,2,71,7:51,4,5,30,25
785,Chris Stewart\stewach02,28,ANA,RW,56,8,12,20,2,73,2.4,7,1,0,1,8,4,0,78,605,10:48,10,72,3,6
786,Jarret Stoll\stollja01,33,TOT,C,80,4,5,9,-1,36,-0.2,4,0,0,0,5,0,0,49,974,12:11,69,117,481,362
786,Jarret Stoll\stollja01,33,MIN,C,51,3,3,6,-4,16,-0.1,3,0,0,0,3,0,0,23,575,11:16,48,59,323,247
786,Jarret Stoll\stollja01,33,NYR,C,29,1,2,3,3,20,-0.2,1,0,0,0,2,0,0,26,400,13:47,21,58,158,115
787,Mark Stone\stonema01,23,OTT,RW,75,23,38,61,-4,38,6.7,17,5,1,1,26,10,2,151,1508,20:06,54,55,8,11
788,Michael Stone\stonemi01,25,ARI,D,75,6,30,36,-10,62,5.1,6,0,0,1,16,14,0,161,1687,22:29,143,137,0,2
789,Clayton Stoner\stonecl01,30,ANA,D,50,1,5,6,4,67,2.2,1,0,0,0,4,0,1,32,768,15:22,55,123,0,0
790,Tyson Strachan\stracty01,31,MIN,D,2,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,15,7:33,0,4,0,0
791,Brian Strait\straibr01,28,NYI,D,52,1,5,6,1,31,1.6,1,0,0,0,4,0,1,43,803,15:26,65,106,0,0
792,Anton Stralman\stralan01,29,TBL,D,73,9,25,34,16,20,7.9,8,1,0,0,14,11,0,127,1612,22:05,73,99,0,0
793,Ben Street\streebe01,28,COL,C,7,0,0,0,-1,4,-0.1,0,0,0,0,0,0,0,8,51,7:21,4,6,26,21
794,Mark Streit\streima01,38,PHI,D,62,6,17,23,-1,18,4.4,4,2,0,1,11,6,0,110,1356,21:52,90,28,0,0
795,Ryan Strome\stromry01,22,NYI,RW,71,8,20,28,-9,28,1.8,7,1,0,0,17,3,0,132,1112,15:39,19,77,39,56
796,Brad Stuart\stuarbr02,36,COL,D,6,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,0,84,14:00,7,11,0,0
797,Mark Stuart\stuarma01,31,WPG,D,64,1,2,3,-7,66,0.5,1,0,0,0,1,0,1,39,1046,16:21,120,162,0,0
798,P.K. Subban\subbapk01,26,MTL,D,68,6,45,51,4,75,8.3,4,2,0,0,23,22,0,176,1793,26:22:00,80,102,0,0
799,Chris Summers\summech01,27,NYR,D,3,0,0,0,-2,4,-0.2,0,0,0,0,0,0,0,5,46,15:23,1,4,0,0
800,Oskar Sundqvist\sundqos01,21,PIT,C,18,1,3,4,0,4,0.2,0,0,1,1,3,0,0,13,186,10:19,5,18,64,75
801,Andrej Sustr\sustran01,25,TBL,D,77,4,17,21,-2,30,4,4,0,0,1,17,0,0,65,1296,16:50,66,29,0,0
802,Ryan Suter\suterry01,31,MIN,D,82,8,43,51,10,30,10,4,3,1,2,24,18,1,188,2345,28:36:00,142,69,0,0
803,Brandon Sutter\suttebr03,26,VAN,C,20,5,4,9,3,2,1.2,3,1,1,2,4,0,0,45,360,17:59,10,12,146,132
804,Brody Sutter\suttebr05,24,CAR,C,8,0,0,0,-4,0,-0.3,0,0,0,0,0,0,0,7,72,8:58,0,21,9,4
805,Viktor Svedberg\svedbvi01,24,CHI,D,27,2,2,4,-5,4,0.6,2,0,0,0,2,0,0,40,425,15:45,28,11,0,0
806,Maxime Talbot\talboma01,31,BOS,C,38,2,5,7,-11,15,-0.2,2,0,0,1,4,1,0,29,426,11:13,28,66,164,181
807,Brandon Tanev\tanevbr01,24,WPG,LW,3,0,0,0,0,2,-0.1,0,0,0,0,0,0,0,4,36,12:03,2,7,0,0
808,Chris Tanev\tanevch01,26,VAN,D,69,4,14,18,-8,8,3.6,2,2,0,0,12,1,1,42,1501,21:45,166,18,0,0
809,Eric Tangradi\tangrer01,26,DET,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6:55,0,1,0,1
810,Alex Tanguay\tangual01,36,TOT,LW,70,8,27,35,8,32,3.3,7,1,0,1,18,8,1,71,1105,15:47,36,22,3,2
810,Alex Tanguay\tangual01,36,COL,LW,52,4,18,22,3,24,1.7,4,0,0,0,12,5,1,49,833,16:01,26,14,1,2
810,Alex Tanguay\tangual01,36,ARI,LW,18,4,9,13,5,8,1.7,3,1,0,1,6,3,0,22,273,15:09,10,8,2,0
811,Matt Taormina\taormma01,29,TBL,D,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,13:56,3,1,0,0
812,Vladimir Tarasenko\tarasvl01,24,STL,RW,80,40,34,74,7,37,10.8,28,12,0,7,22,12,0,292,1491,18:38,28,32,0,1
813,Tomas Tatar\tatarto01,25,DET,LW,81,21,24,45,4,24,5.8,14,7,0,3,16,8,0,165,1162,14:21,18,74,6,18
814,John Tavares\tavarjo01,25,NYI,C,78,33,37,70,6,38,9.3,26,7,0,5,25,12,0,250,1560,20:00,29,51,741,629
815,Matt Tennyson\tennyma01,25,SJS,D,29,1,3,4,1,0,0.9,0,1,0,0,3,0,0,23,305,10:31,18,23,0,0
816,Teuvo Teravainen\teravte01,21,CHI,C,78,13,22,35,-2,20,3.3,11,2,0,3,14,7,1,136,1197,15:21,31,24,125,184
817,Chris Terry\terrych01,26,CAR,LW,68,8,3,11,-12,16,0.6,8,0,0,0,3,0,0,78,767,11:16,21,82,1,8
818,Shea Theodore\theodsh01,20,ANA,D,19,3,5,8,7,2,2.3,1,2,0,1,4,1,0,28,363,19:07,22,6,0,0
819,Christian Thomas\thomach01,23,TOT,LW,6,0,2,2,1,2,0.2,0,0,0,0,2,0,0,9,54,8:56,1,5,0,0
819,Christian Thomas\thomach01,23,MTL,LW,5,0,2,2,1,2,0.2,0,0,0,0,2,0,0,6,43,8:37,0,5,0,0
819,Christian Thomas\thomach01,23,ARI,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,10:35,1,0,0,0
820,Nate Thompson\thompna01,31,ANA,C,49,3,3,6,-1,47,0.2,2,0,1,0,3,0,0,42,568,11:36,40,103,235,216
821,Paul Thompson\thomppa02,27,NJD,RW,3,0,0,0,0,2,0,0,0,0,0,0,0,0,3,38,12:32,0,3,0,0
822,Chris Thorburn\thorbch01,32,WPG,RW,82,6,6,12,-1,81,0.6,5,0,1,2,6,0,0,70,830,10:07,32,146,68,54
823,Joe Thornton\thornjo01,36,SJS,C,82,19,63,82,25,54,10,11,8,0,6,42,21,0,121,1506,18:22,30,48,399,353
824,Shawn Thornton\thornsh01,38,FLA,LW,50,1,4,5,-2,80,-0.2,1,0,0,0,4,0,0,58,434,8:41,2,73,6,7
825,Chris Tierney\tiernch01,21,SJS,C,79,7,13,20,-16,20,0.7,5,1,1,2,13,0,0,96,1042,13:12,39,24,368,437
826,Viktor Tikhonov\tikhovi01,27,TOT,RW,50,3,3,6,-10,20,-0.4,1,2,0,1,3,0,0,41,572,11:26,25,54,45,71
826,Viktor Tikhonov\tikhovi01,27,ARI,RW,39,3,3,6,-6,14,0,1,2,0,1,3,0,0,30,459,11:46,23,35,45,70
826,Viktor Tikhonov\tikhovi01,27,CHI,RW,11,0,0,0,-4,6,-0.4,0,0,0,0,0,0,0,11,113,10:17,2,19,0,1
827,Jarred Tinordi\tinorja01,23,TOT,D,10,0,0,0,-5,17,-0.3,0,0,0,0,0,0,0,3,143,14:18,11,22,0,0
827,Jarred Tinordi\tinorja01,23,ARI,D,7,0,0,0,-2,12,-0.1,0,0,0,0,0,0,0,3,104,14:49,7,17,0,0
827,Jarred Tinordi\tinorja01,23,MTL,D,3,0,0,0,-3,5,-0.2,0,0,0,0,0,0,0,0,39,13:06,4,5,0,0
828,Jiri Tlusty\tlustji01,27,NJD,LW,30,2,2,4,-1,6,0.1,1,1,0,0,1,1,0,38,411,13:43,13,39,0,0
829,Jonathan Toews\toewsjo01,27,CHI,C,80,28,30,58,16,62,7.7,18,6,4,8,24,3,3,179,1540,19:15,38,81,921,652
